timestamp,funding_rate,funding_sentiment,rsi_sentiment,bb_sentiment,sentiment_score,sentiment_label,sentiment_value,symbol,source
2022-01-01 00:00:00,0.0001,0.0266666666666666,-1.0,0.0,-0.2893333333333333,Fear,35.53333333333333,BTC/USDT,Binance
2022-01-01 01:00:00,0.0001,0.0266666666666666,0.9999999999965744,0.3535533905932577,0.4167326838436162,Greed,70.83663419218081,BTC/USDT,Binance
2022-01-01 02:00:00,0.0001,0.0266666666666666,0.9999999999958942,0.3783770464670124,0.4241797806055386,Greed,71.20898903027692,BTC/USDT,Binance
2022-01-01 03:00:00,0.0001,0.0266666666666666,0.9138235871913852,0.2852796414094276,0.3703976352469105,Greed,68.51988176234552,BTC/USDT,Binance
2022-01-01 04:00:00,0.0001,0.0266666666666666,0.1622524457169957,-0.3687984246240448,-0.051297127005448,Neutral,47.43514364972759,BTC/USDT,Binance
2022-01-01 05:00:00,0.0001,0.0266666666666666,0.7171703610219743,0.97234037471191,0.5175198873868319,Greed,75.8759943693416,BTC/USDT,Binance
2022-01-01 06:00:00,0.0001,0.0266666666666666,0.3367195501766269,0.3702126668923,0.2227463317873447,Greed,61.13731658936724,BTC/USDT,Binance
2022-01-01 07:00:00,0.0001,0.0266666666666666,0.4582486811329454,0.727842414407655,0.3664939953288467,Greed,68.32469976644234,BTC/USDT,Binance
2022-01-01 08:00:00,0.0001,0.0266666666666666,0.3771453907855962,0.4975982630374655,0.2730897628135852,Greed,63.65448814067926,BTC/USDT,Binance
2022-01-01 09:00:00,0.0001,0.0266666666666666,0.3867997904728619,0.4874208945428524,0.2729328721713809,Greed,63.64664360856904,BTC/USDT,Binance
2022-01-01 10:00:00,0.0001,0.0266666666666666,0.1396240689772068,-0.1453243936259869,0.0089565692720326,Neutral,50.44782846360163,BTC/USDT,Binance
2022-01-01 11:00:00,0.0001,0.0266666666666666,0.0639331685278318,-0.3854223866351803,-0.0857800987655378,Neutral,45.71099506172311,BTC/USDT,Binance
2022-01-01 12:00:00,0.0001,0.0266666666666666,0.2114992050058974,0.3602236875661837,0.182183534438291,Neutral,59.109176721914544,BTC/USDT,Binance
2022-01-01 13:00:00,0.0001,0.0266666666666666,0.1771923529294494,0.2067280251514676,0.1258427800909417,Neutral,56.292139004547096,BTC/USDT,Binance
2022-01-01 14:00:00,0.0001,0.0266666666666666,0.1232553605310802,-0.045522198815582,0.0339866151813161,Neutral,51.69933075906581,BTC/USDT,Binance
2022-01-01 15:00:00,0.0001,0.0266666666666666,0.1884068178616688,0.6664139546944454,0.2671128984335009,Greed,63.35564492167505,BTC/USDT,Binance
2022-01-01 16:00:00,0.0001,0.0266666666666666,0.1975382258338278,0.731392346364611,0.2893458383261983,Greed,64.4672919163099,BTC/USDT,Binance
2022-01-01 17:00:00,0.0001,0.0266666666666666,0.3401439014894805,1.3791730540832874,0.526461753338497,Greed,76.32308766692485,BTC/USDT,Binance
2022-01-01 18:00:00,0.0001,0.0266666666666666,0.2990890316899532,0.9006517510245902,0.3705889014810297,Greed,68.52944507405148,BTC/USDT,Binance
2022-01-01 19:00:00,0.0001,0.0266666666666666,0.0551739059879922,0.4900050118632681,0.1742203420220447,Neutral,58.71101710110224,BTC/USDT,Binance
2022-01-01 20:00:00,0.0001,0.0266666666666666,0.1696618921061583,0.5399561169117038,0.2235520693720253,Greed,61.17760346860126,BTC/USDT,Binance
2022-01-01 21:00:00,0.0001,0.0266666666666666,0.0592997227101659,0.3851011759026916,0.1439869362505239,Neutral,57.199346812526194,BTC/USDT,Binance
2022-01-01 22:00:00,0.0001,0.0266666666666666,0.1337713058996988,0.5245628784411904,0.2081669219689334,Greed,60.40834609844667,BTC/USDT,Binance
2022-01-01 23:00:00,0.0001,0.0266666666666666,0.2200633432177703,0.9022004395719264,0.3473458015035756,Greed,67.36729007517879,BTC/USDT,Binance
2022-01-02 00:00:00,0.0001,0.0266666666666666,0.3177913698923018,0.7006479583476912,0.3161984651386645,Greed,65.80992325693322,BTC/USDT,Binance
2022-01-02 01:00:00,0.0001,0.0266666666666666,0.2487664963729801,0.2448842536737847,0.1587618916806961,Neutral,57.93809458403481,BTC/USDT,Binance
2022-01-02 02:00:00,0.0001,0.0266666666666666,0.1407034495825017,0.2007634491633241,0.1131067362904144,Neutral,55.65533681452072,BTC/USDT,Binance
2022-01-02 03:00:00,0.0001,0.0266666666666666,0.1475833900612637,0.1073653295696057,0.0871512825559275,Neutral,54.35756412779638,BTC/USDT,Binance
2022-01-02 04:00:00,0.0001,0.0266666666666666,-0.0027959728526403,-0.6388091296259988,-0.181814864076925,Neutral,40.90925679615375,BTC/USDT,Binance
2022-01-02 05:00:00,0.0001,0.0266666666666666,-0.0482644900651338,-0.319718248432231,-0.0997281548825428,Neutral,45.01359225587286,BTC/USDT,Binance
2022-01-02 06:00:00,0.0001,0.0266666666666666,-0.0527867250701751,-0.2765131491133091,-0.0881232955883786,Neutral,45.59383522058107,BTC/USDT,Binance
2022-01-02 07:00:00,0.0001,0.0266666666666666,-0.2837900603808648,-0.2504034488752192,-0.1495913861101585,Neutral,42.52043069449207,BTC/USDT,Binance
2022-01-02 08:00:00,0.0001,0.0266666666666666,-0.1828022630896177,-0.1866566222142409,-0.1001709989244909,Neutral,44.99145005377545,BTC/USDT,Binance
2022-01-02 09:00:00,0.0001,0.0266666666666666,-0.0382787750791992,-0.1092548521775359,-0.0335934215103538,Neutral,48.320328924482304,BTC/USDT,Binance
