timestamp,funding_sentiment,rsi_sentiment,bb_sentiment,sentiment_score,sentiment_label,sentiment_value,symbol,source
1640995200000,0.1,-1.0,0.0,-0.26,Fear,37.0,ETH/USDT,Binance
1640998800000,0.1,0.9999999998039215,0.35355339059326574,0.44606601711915617,Greed,72.30330085595781,ETH/USDT,Binance
1641002400000,0.1,0.9999999998880597,0.5347423486010858,0.5004227045467436,Greed,75.02113522733718,ETH/USDT,Binance
1641006000000,0.1,0.03875968992248886,-0.31779737016907483,-0.04371130407397578,Neutral,47.81443479630121,ETH/USDT,Binance
1641009600000,0.1,-0.5727381426863215,-0.8591795984475594,-0.38957532234016423,Fear,30.521233882991787,ETH/USDT,Binance
1641013200000,0.1,0.25799172621285904,0.6840745613747494,0.3226198862762826,Greed,66.13099431381413,ETH/USDT,Binance
1641016800000,0.1,-0.137886597938148,-0.5369740553937302,-0.16245819599956346,Neutral,41.877090200021826,ETH/USDT,Binance
1641020400000,0.1,-0.0847665847665857,-0.30826329256611174,-0.07790896319980922,Neutral,46.10455184000954,ETH/USDT,Binance
1641024000000,0.1,-0.007875813263326705,0.03226205093432988,0.047315871301300966,Neutral,52.36579356506505,ETH/USDT,Binance
1641027600000,0.1,-0.04609306409131108,-0.16541310180748525,-0.023451849769638888,Neutral,48.827407511518054,ETH/USDT,Binance
1641031200000,0.1,-0.26257741579706617,-1.141892041282895,-0.38134083712398836,Fear,30.932958143800583,ETH/USDT,Binance
1641034800000,0.1,-0.24817579468254677,-0.871141681973812,-0.2957952429969076,Fear,35.21023785015462,ETH/USDT,Binance
1641038400000,0.1,-0.04581869290231879,-0.007099268555952665,0.02412461156251857,Neutral,51.20623057812593,ETH/USDT,Binance
1641042000000,0.1,-0.08731599112724453,-0.2488071135664457,-0.06083693140810706,Neutral,46.958153429594645,ETH/USDT,Binance
1641045600000,0.1,-0.15899659337256083,-0.6814288124069143,-0.21212762173384253,Fear,39.39361891330787,ETH/USDT,Binance
1641049200000,0.1,0.001440845295906854,0.38185961547797254,0.15499013823216382,Neutral,57.749506911608194,ETH/USDT,Binance
1641052800000,0.1,-0.003055481104262583,0.45290687262219054,0.17495541745537838,Neutral,58.747770872768925,ETH/USDT,Binance
1641056400000,0.1,0.1717303916986056,1.288163086105783,0.47796804334131654,Greed,73.89840216706583,ETH/USDT,Binance
1641060000000,0.1,0.20623616591280694,0.8951961189245679,0.3704296854512124,Greed,68.52148427256061,ETH/USDT,Binance
1641063600000,0.1,0.05323008609952822,0.6943075273076444,0.2642612840221518,Greed,63.21306420110759,ETH/USDT,Binance
1641067200000,0.1,0.27640268764715914,0.9273729435443947,0.40113268935746615,Greed,70.05663446787331,ETH/USDT,Binance
1641070800000,0.1,0.1751245415229657,0.5661681072089191,0.2623877946195654,Greed,63.11938973097827,ETH/USDT,Binance
1641074400000,0.1,0.18770889487870676,0.7084444763833617,0.30884601137862056,Greed,65.44230056893103,ETH/USDT,Binance
1641078000000,0.1,0.24089828269484884,0.7716812514089808,0.34377386023114886,Greed,67.18869301155745,ETH/USDT,Binance
1641081600000,0.1,0.42318647354706057,0.642835910650166,0.35980671525916796,Greed,67.9903357629584,ETH/USDT,Binance
1641085200000,0.1,0.29719459036548784,0.31203536842669544,0.22276898763765496,Greed,61.13844938188275,ETH/USDT,Binance
1641088800000,0.1,0.19369109444123978,0.28112276974364403,0.18244415925546514,Neutral,59.12220796277325,ETH/USDT,Binance
1641092400000,0.1,0.2978590988299754,0.4649684225826265,0.2688482564237805,Greed,63.44241282118903,ETH/USDT,Binance
1641096000000,0.1,0.14287280100838687,-0.2445910438542448,0.009484527146242622,Neutral,50.47422635731213,ETH/USDT,Binance
1641099600000,0.1,0.1039303311561821,0.14397770973722968,0.11437241226802354,Neutral,55.718620613401185,ETH/USDT,Binance
1641103200000,0.1,0.05793507664562569,-0.017431973712781934,0.05215093087985313,Neutral,52.607546543992655,ETH/USDT,Binance
1641106800000,0.1,-0.08637161240007842,0.1417973219920512,0.05662771287759184,Neutral,52.83138564387959,ETH/USDT,Binance
1641110400000,0.1,-0.05991707904239732,-0.007513798342399958,0.019770736784560827,Neutral,50.98853683922804,ETH/USDT,Binance
1641114000000,0.1,0.04393695722097405,0.2579000945446228,0.13055111552967907,Neutral,56.52755577648395,ETH/USDT,Binance
1641117600000,0.1,-0.11470878578479712,-0.1788646133646531,-0.048072019744835055,Neutral,47.59639901275825,ETH/USDT,Binance
1641121200000,0.1,-0.030479988605613215,-0.20303364100216315,-0.0300540888823329,Neutral,48.497295555883355,ETH/USDT,Binance
1641124800000,0.1,-0.022253620628753766,0.2321019043017194,0.1029544851018897,Neutral,55.14772425509449,ETH/USDT,Binance
1641128400000,0.1,-0.13690517661812918,-0.2115481982369668,-0.06453601245652879,Neutral,46.773199377173555,ETH/USDT,Binance
1641132000000,0.1,-0.06973283733513952,0.15161759246764706,0.06456542653975227,Neutral,53.22827132698761,ETH/USDT,Binance
1641135600000,0.1,0.19502807748122733,1.1981010467234303,0.4579387372613973,Greed,72.89693686306987,ETH/USDT,Binance
1641139200000,0.1,0.4216681776971876,1.8595738856067534,0.7243726189911823,Extreme Greed,86.21863094955911,ETH/USDT,Binance
1641142800000,0.1,0.2983551018588662,1.200214481622167,0.48957087504430996,Greed,74.4785437522155,ETH/USDT,Binance
1641146400000,0.1,0.3297114682249787,0.6135034846442544,0.3229644858607699,Greed,66.1482242930385,ETH/USDT,Binance
1641150000000,0.1,0.272123345396856,0.605329168254561,0.3032357540954251,Greed,65.16178770477126,ETH/USDT,Binance
1641153600000,0.1,0.3449836318120535,0.7105103451706631,0.356648193094815,Greed,67.83240965474076,ETH/USDT,Binance
1641157200000,0.1,0.3206850067402246,0.6536657412419353,0.33230522439464794,Greed,66.6152612197324,ETH/USDT,Binance
1641160800000,0.1,0.4006867033535565,0.7896688607841178,0.3971066692413023,Greed,69.85533346206512,ETH/USDT,Binance
1641164400000,0.1,0.36723779340397983,0.6998903713228912,0.3601384494180613,Greed,68.00692247090306,ETH/USDT,Binance
1641168000000,0.1,0.29508888784652043,0.3720695445499862,0.240147529718952,Greed,62.007376485947596,ETH/USDT,Binance
1641171600000,0.1,0.2855603952976423,0.31917667964053686,0.2214211224814538,Greed,61.07105612407268,ETH/USDT,Binance
1641175200000,0.1,0.20651348271933118,0.18227416781783456,0.15663629516114974,Neutral,57.83181475805749,ETH/USDT,Binance
1641178800000,0.1,0.19063012415085495,-0.022746394449096097,0.09036511891052766,Neutral,54.518255945526384,ETH/USDT,Binance
1641182400000,0.1,0.1868204283360791,0.030175713740102195,0.10509884262285438,Neutral,55.25494213114271,ETH/USDT,Binance
1641186000000,0.1,0.16468426651194248,0.3160376638648945,0.18421657911305112,Neutral,59.21082895565255,ETH/USDT,Binance
