high,low,open,ema_14,bb_middle_20,sma_20,bb_upper_20,bb_lower_20,supertrend_10_3.0,atr_14,atr_pct_14,atr_norm_14,obv,bb_bandwidth_20,volume,macd_signal,macd_line,rsi_14,bb_percent_b_20,supertrend_trend_10_3.0,plus_di_14,minus_di_14,adx_14,macd_histogram,vo_pct_5_10,close
-0.8981748195468878,-0.8794111757104125,-0.8887011609311288,-0.8708004021288548,,,,,-0.8580007741521147,-0.8474617523704168,-0.7501323039233271,-0.7501323039233273,1.9684425933337757,,-0.6061107050783411,-0.46557048133427786,-0.48437789601427506,-1.5124837917213092,,0.9117162443711816,-2.2835199792022225,-0.9771214963750432,3.9765153037941636,-0.15993840817931151,-0.54852447446395,-0.8847330458392123
-0.8923964200624687,-0.8772595334241242,-0.8841452377830581,-0.8738341875356584,,,,,-0.853990282366625,-0.9012371080884367,-0.8239661889971206,-0.8239661889971209,1.9547864751942334,,-0.6770452244116931,-0.4820255331345971,-0.5064396251531836,-1.7747223606543572,,0.9117162443711816,-2.1663826474215915,-1.0262774102451329,3.8464345942002574,-0.18082928163953832,-0.39921328580221804,-0.8922168182600994
-0.8962367228254057,-0.8812710698900856,-0.8916661267893977,-0.875907480893273,,,,,-0.853990282366625,-0.9472191602245721,-0.89002506769375,-0.8900250676937502,1.9730202856820014,,-0.58848691032245,-0.49607269977516194,-0.5105416677637039,-1.4775877078267592,,0.9117162443711816,-2.1810941878911287,-0.9876594115494943,3.7382513181899317,-0.15324039477010212,-0.11943806302787086,-0.8880591669151625
-0.9020510129898531,-0.8853190748693739,-0.8874717848435545,-0.8792320916212114,,,,,-0.853990282366625,-0.9976656266737641,-0.9583798031670018,-0.958379803167002,1.9558341477344356,,-0.6087547891618512,-0.5126278905314828,-0.5352408123546842,-1.8687328298552603,,0.9117162443711816,-2.194420326442685,-0.942793060913884,3.6501943809456363,-0.18197664629568003,0.5298871650790116,-0.8994836697412515
-0.8920734039422219,-0.8860119766225857,-0.8988977508339544,-0.8797492661054501,,,,,-0.853990282366625,-0.9796835384676229,-0.9374533742080733,-0.9374533742080735,1.9799294330874668,,-0.47509302260403946,-0.5206440485523124,-0.5109572152559299,-0.7907645671118053,,0.9117162443711816,-1.973867319944401,-1.0249840702210473,3.4584288534252234,-0.08413875433496061,0.4702719710456236,-0.8818046131527785
-0.8772505530908842,-0.8818910346166436,-0.8811802719247901,-0.8802990121126072,-0.8745789048972519,-0.8745789048972519,-0.9033664879347232,-0.8397285358500467,-0.8535963644605135,-0.9017734467407061,-0.8273627846271041,-0.8273627846271044,1.9245797602672676,-0.8098690880466622,0.12954259976517138,-0.5224700716815432,-0.4896514335515987,-0.8209494013615701,-0.4594385654436891,0.9117162443711816,-1.6626937982698922,-1.1326062570220405,3.1496699581313914,-0.013213888778550188,0.93666858987341,-0.8825638364418541
-0.8976005686664492,-0.9122328377046447,-0.8820119086899141,-0.8815586755841589,-0.8772726839698516,-0.8772726839698516,-0.9105089692815829,-0.8376417131698374,-0.8535963644605135,-0.7791970737453102,-0.652690172079836,-0.6526901720798364,1.8634775804144617,-0.8902650295801857,0.2408284367855701,-0.5223435394358706,-0.48227832223262157,-1.0544183771219702,-0.7009686731499186,0.9117162443711816,-1.7483769535306446,-0.5662898969925071,2.9855028499462786,0.009157954465841273,1.4340443991121332,-0.888420701814722
-0.9023022477500451,-0.9560315222102811,-0.8878695241660047,-0.8897235096764159,-0.8821541381680792,-0.8821541381680792,-0.9070315453569365,-0.8514602524116758,-0.7616199292276556,-0.4506695226449632,-0.16851189970275368,-0.16851189970275388,1.7439536327595146,-0.7445063416069457,1.3710339790334796,-0.5455830285644817,-0.5906939887195828,-2.3872015465282033,-2.5422005071022555,-1.100162191166549,-1.876347297492706,0.052713000768035215,2.934507763735041,-0.25856350129896116,1.9100475579633012,-0.9413132576203166
-0.9132489051584174,-0.9505977137245694,-0.9406965378114923,-0.8948900036171972,-0.886235621611413,-0.886235621611413,-0.909591551677388,-0.8571538737759391,-0.7616199292276556,-0.26026507615080074,0.09656859119132417,0.09656859119132379,1.831484511160266,-0.7196226976049466,0.7521080966967212,-0.5745613605811609,-0.6389395296434169,-1.7212300678461625,-1.7151629096655385,-1.100162191166549,-1.9598321467185322,-0.24082488476062008,2.887155183681749,-0.3243175870197774,2.0599202287836094,-0.9270326290877056
-0.9309789010919783,-0.9479355122517038,-0.9264140803234925,-0.9036559861356162,-0.8904839923777632,-0.8904839923777632,-0.9026092085402612,-0.8734203701667586,-0.7616199292276556,-0.21304330207139904,0.1779557698369367,0.17795576983693656,1.769477319092298,-0.5221131346279823,0.25833646264404897,-0.6200937056602531,-0.7427519194018085,-2.2761959172219948,-2.181340033924036,-1.100162191166549,-2.01138732674629,-0.42209608155540035,2.843184930775121,-0.513988922367282,2.1345602169474347,-0.9591007746786567
-0.9722172924435195,-1.028166241570938,-0.9585948073217704,-0.9206227661345878,-0.8980120618399123,-0.8980120618399123,-0.8820657760395972,-0.9110022181525571,-0.7823040151424916,0.04622964100058465,0.5846555370039042,0.5846555370039039,1.5923804883508343,-0.025935267728829016,2.4848173169143917,-0.7062120287302892,-0.9735691749521621,-3.0031530401107225,-2.6079631369803162,-1.100162191166549,-2.089022232463107,0.7545041068750471,2.902956131837026,-0.9790119118323326,2.051597269897117,-1.0291662382133404
-0.9617013231954762,-1.0185385540526304,-1.0285969280730796,-0.9293081416376459,-0.9036318110432225,-0.9036318110432225,-0.8799561499040343,-0.9248809538325647,-0.7823040151424916,0.27695766780686143,0.8924019652523947,0.8924019652523942,1.683909546689337,0.10953574705275328,0.8294553816993718,-0.7904606460276318,-1.0448870281684235,-1.6930314727985853,-1.4823280436018063,-1.100162191166549,-1.9673027102220784,0.34398658289280903,2.903919546949277,-0.9575893365766122,1.7453723433656039,-0.9841551432181489
-0.9950437649409779,-0.987686191778052,-0.9836162265159363,-0.9365018746766608,-0.9084624734474883,-0.9084624734474883,-0.8786171972596816,-0.9363023931759497,-0.7823040151424916,0.10816206728956257,0.6488470092659231,0.6488470092659228,1.7146583396368629,0.2177258028139312,-0.346376767660254,-0.8665274965798164,-1.0851489613301004,-1.6293584103101562,-1.265034309338196,-1.100162191166549,-1.9901807099953754,0.2409043946774727,2.904814146696368,-0.8638449002151668,0.8131865870542003,-0.9816605524111863
-0.9275333958093429,-0.9765268267000125,-0.9810128418598957,-0.9380806537701545,-0.9127471240666674,-0.9127471240666674,-0.8837016922062132,-0.9397101681700245,-0.7823040151424916,0.28908202706957775,0.8884968914256102,0.8884968914256101,1.7824912321414161,0.20186703581756824,0.37103827172322473,-0.9152094884263012,-1.0286134159354714,-0.8110092370554449,-0.6280277908378707,-1.100162191166549,-0.8847492191931524,-0.07131493664994856,2.6308218653861126,-0.5500767100228778,0.3605756123724747,-0.946844741583581
-0.9495702733461981,-0.9450544996988769,-0.9462648883258009,-0.9394537636569361,-0.9164095752098192,-0.9164095752098192,-0.8877003660808094,-0.9429955138627713,-0.7823040151424916,0.13902954630923184,0.6745457506284255,0.674545750628425,1.7590731006622284,0.19449982932720325,-0.4881929867092705,-0.9425112735112486,-0.9745289009007138,-0.8115867739196125,-0.5707170072490974,-1.100162191166549,-0.955477575838792,-0.1697844262773844,2.376400461312304,-0.30510817271549723,0.021182284931864123,-0.9468808950735369
-0.9586147247131157,-0.941188837286223,-0.9463010464460236,-0.9417557668820462,-0.9206234801159817,-0.9206234801159817,-0.892503806044838,-0.9465582842007435,-0.7823040151424916,-0.06539117125243046,0.3870558260140478,0.3870558260140476,1.7470728449174489,0.18238899538515768,-0.7090789153828156,-0.957225969290923,-0.941425826149739,-0.9494301482964291,-0.6446493097596185,-1.100162191166549,-0.9940786214352597,-0.22352560505258626,2.140152014672339,-0.16088876031874033,-1.326580656729756,-0.9551961977634115
-0.9534823574691901,-0.9410064947195886,-0.9546174140972638,-0.942672704394181,-0.924826501066294,-0.924826501066294,-0.899541246678038,-0.9477040627851573,-0.7823040151424916,-0.21388601010967082,0.17140841815538901,0.17140841815538888,1.7597225323163426,0.13010860774288588,-0.6965152549116561,-0.9576360148976489,-0.8886516298026285,-0.7544856941403569,-0.4521280270699072,-1.100162191166549,-0.9451906189159217,-0.2960106640465414,1.9026103973701365,0.003009992796447794,-1.9708946431233478,-0.9471339695032285
-0.9427510441409822,-0.9339680716474918,-0.9465179951673601,-0.9430080896914789,-0.9285143481064261,-0.9285143481064261,-0.9061854439596765,-0.948206330470748,-0.7823040151424916,-0.32055981971978503,0.017846467888922763,0.017846467888922437,1.7761353865222747,0.07577429386212006,-0.6237144455263168,-0.9456333903169446,-0.8313767416086927,-0.6697304389485385,-0.338902838825201,-1.100162191166549,-0.7929633469471584,-0.38217226494475837,1.6444341603767392,0.1452309588426664,-1.8788629373296377,-0.9436993879574105
-0.9515083700676804,-0.9316705553078952,-0.9431191318664183,-0.9435356558977089,-0.9319627481178825,-0.9319627481178825,-0.9124094914799095,-0.9486639292606639,-0.7823040151424916,-0.4767903343533811,-0.20413863285079245,-0.20413863285079287,1.7643012959802362,0.024705159620757134,-0.71229348488545,-0.9255790229616868,-0.7828268333637769,-0.7054592669508688,-0.31866336752027374,-1.100162191166549,-0.8338977539875568,-0.42914097589943273,1.4046990831685848,0.23748561625813724,-2.4074576462276305,-0.9454709089652534
-0.947811630024853,-0.9307588424747222,-0.9449270378775574,-0.9440315573224678,-0.9347980186165185,-0.9347980186165185,-0.9171534771371269,-0.9494404119510709,-0.7823040151424916,-0.5959854537292849,-0.3739655906602515,-0.3739655906602519,1.7526975065141166,-0.01063742469606956,-0.7167488028633437,-0.8999630936399092,-0.7383636722654209,-0.7116744390010136,-0.2770475659008292,-1.100162191166549,-0.8020856284580596,-0.4875283604416355,1.1682168280476968,0.3012084658675095,-2.4711500496401166,-0.9457601368849018
-0.9478475207048804,-0.9284248576217994,-0.9451439865988948,-0.9430447795382416,-0.9373285383513854,-0.9373285383513854,-0.9227488436419574,-0.9486743475424227,-0.7823040151424916,-0.7127917738327433,-0.5439292742808778,-0.5439292742808781,1.7614771556608098,-0.06661197763349817,-0.7713835590711937,-0.8654768601616502,-0.6733650828069198,-0.4102561007070222,-0.023124542467788323,-1.100162191166549,-0.848367842021791,-0.5381696841766734,0.9486261625783005,0.4028419747910033,-1.9752578721716003,-0.9351671643278003
-0.9480269741050176,-0.9236474823759716,-0.9345858154938417,-0.9422717615563838,-0.9395143994843715,-0.9395143994843715,-0.9274986673893414,-0.9481020665334459,-0.783597831713424,-0.8422781968500636,-0.7280278903089749,-0.7280278903089752,1.7503068574125826,-0.11350484785184631,-0.7251349608898665,-0.8259655974269922,-0.6179871092731987,-0.42570105954414184,0.010229746370400578,-1.100162191166549,-0.8786764898120416,-0.5713329649822418,0.7447205446424324,0.4604173799588016,-1.4513892623361275,-0.9357817736570522
-0.9326298723732412,-0.9213499660363759,-0.9352005035376292,-0.940915289155154,-0.9416512828160367,-0.9416512828160367,-0.9330505103134175,-0.9465688986888402,-0.783597831713424,-0.8784625128215333,-0.7809830126744075,-0.7809830126744077,1.7719816321849615,-0.17567702491424667,-0.521919309726804,-0.7814357953748821,-0.557971112933382,-0.2714580942139044,0.17266275289877459,-1.100162191166549,-0.5636245858181164,-0.6565397193624153,0.5522649828589118,0.5179184251885162,-1.1758337309061644,-0.9306479780833032
-0.9412436355798289,-0.9259449987155683,-0.9300660504659937,-0.9411223960528332,-0.943733746368458,-0.943733746368458,-0.9375738547536048,-0.9460256163111149,-0.8002951967508971,-0.9335059871371421,-0.8564639584779465,-0.8564639584779468,1.759546887607745,-0.2203897497805845,-0.7006734578805993,-0.7396777983640436,-0.5294784748623668,-0.5532419502243597,-0.007860591000781654,-1.100162191166549,-0.6411026585964993,-0.6080811863492817,0.3542385920477906,0.48615984426201986,-0.2600882980044074,-0.9409878762107122
-0.9507187751070764,-0.9259449987155683,-0.9404072728497095,-0.9409247842487398,-0.9465617608965274,-0.9465617608965274,-0.9461379872316233,-0.9426925121270312,-0.8104419786772699,-1.036056872991804,-1.0032462028282485,-1.0032462028282487,1.7676228172386168,-0.3246334149839655,-0.7849974520924179,-0.6992123991154466,-0.4966900033018608,-0.46069144361877085,0.13722285702130493,-1.100162191166549,-0.677334409161281,-0.6421946804120836,0.1703569434374638,0.4713496140956413,-0.06589053602567899,-0.9381679039941462
-0.9477039579847708,-0.92568971912228,-0.9375507813521097,-0.9409807502889245,-0.949436939233276,-0.949436939233276,-0.955851589053367,-0.9382248609802247,-0.8104419786772699,-1.1089373994769034,-1.106631052125975,-1.1066310521259752,1.755075978552358,-0.4487997620245684,-0.6985049274156869,-0.6613044816333751,-0.4709776137063396,-0.5104906474171433,0.19457794958275448,-1.100162191166549,-0.639075615212221,-0.6893158426952606,0.01322501957233153,0.4420466903903827,0.12374801354124654,-0.9398671180220772
-0.9409565101396097,-0.9259814672288952,-0.9392502130025806,-0.9397625700164176,-0.9515429846900363,-0.9515429846900363,-0.9643767831901349,-0.9334409855817511,-0.8104419786772699,-1.1313811204466835,-1.1407039884368002,-1.1407039884368007,1.7697397191748871,-0.565164587109813,-0.6575521389127607,-0.6213409902280708,-0.4262138244204759,-0.18106882386151604,0.6066717550911048,-1.100162191166549,-0.5223342878258754,-0.7671727631296725,-0.10236949888018472,0.4655988918689665,0.25445297558923236,-0.9303949036536117
-0.9351781106551904,-0.915587940930722,-0.9298129436244345,-0.9383442133487552,-0.9508591094641978,-0.9508591094641978,-0.9628508693568933,-0.9336627647902493,-0.8104419786772699,-1.1765935996035501,-1.2055682888102972,-1.2055682888102977,1.7823933618673724,-0.5496912823185418,-0.6964387372897732,-0.57987205283563,-0.38209573958339216,-0.08825698781788621,0.6594697542763927,-1.100162191166549,-0.41297926050095113,-0.8252469068654769,-0.1845097022537604,0.48284787854048555,-0.13031648938209767,-0.9276833919069134
-0.9328452164534058,-0.9133633616177791,-0.9271010846077257,-0.9369650960584326,-0.9508355275598578,-0.9508355275598578,-0.9627844185182236,-0.9336852392431109,-0.8104419786772699,-1.214946740002414,-1.2603073393121342,-1.2603073393121345,1.7978802785197407,-0.548909247462374,-0.6416272851096273,-0.5381788919716184,-0.34253029194156165,-0.048144031192529926,0.6939349987150973,-1.100162191166549,-0.41629954834174476,-0.8840363056468006,-0.25055665223533796,0.48541696949799307,-0.061220090003699275,-0.9265626337182774
-0.9380852557374137,-0.9130716135111641,-0.9259801828808187,-0.9356054822112113,-0.9491412584327145,-0.9491412584327145,-0.9602676517463655,-0.9328802947843777,-0.8104419786772699,-1.280179944192645,-1.353237095575588,-1.3532370955755881,1.8065157567092287,-0.5332872190846225,-0.7741726361736876,-0.49711931310953394,-0.30674097904905784,-0.001680020038540109,0.6656113560532846,-1.100162191166549,-0.46559521746211013,-0.9193649652521035,-0.31188596293251714,0.4781575609240965,0.04907073354031657,-0.9253334150597745
-0.9243032346068728,-0.9140562633709909,-0.9247508067932444,-0.9337261227094078,-0.9436684426333645,-0.9436684426333645,-0.9704823899888718,-0.9106179257953195,-0.8104419786772699,-1.2513292948884025,-1.3132567022671233,-1.3132567022671238,1.8314951592865407,-0.8120759964972522,-0.4579892233786644,-0.45536655404179305,-0.2653775538631,0.19980770547196192,1.0066567219521212,-1.100162191166549,-0.12825821732152218,-1.0179270826344258,-0.308520691576078,0.48609982934853335,0.2531564222128504,-0.9200911590161577
-0.9221139031251979,-0.9073825254321639,-0.9194717212407177,-0.9314736717323505,-0.9402200426219082,-0.9402200426219082,-0.9711873832056027,-0.9027335028268408,-0.8104419786772699,-1.2516711490392347,-1.3146386193823743,-1.3146386193823745,1.850649735243194,-0.8846870855707495,-0.5706741279436404,-0.4124979734357967,-0.22140704227245583,0.37625506988856455,1.2284017349053378,-1.100162191166549,-0.1826489563487031,-1.0938274296188173,-0.2965151945089751,0.49888460608952545,0.26249832898703107,-0.9154273588118368
-0.9023022477500451,-0.8995782635802018,-0.9148434818522015,-0.9290332456378292,-0.9367135948459232,-0.9367135948459232,-0.9728693449425452,-0.8936819252026215,-0.8104419786772699,-1.1817472294193674,-1.2162207231261175,-1.2162207231261177,1.891752902503253,-0.9757320807528432,-0.14606493741630266,-0.36889039930770545,-0.17815028574142938,0.5138906341826529,1.5297226809059035,-1.100162191166549,0.2920477880517204,-1.210988554814603,-0.21461718621985254,0.5073517909117444,0.9931326700535209,-0.9117758563262832
-0.9195656648432488,-0.9075283994854715,-0.9111915117097005,-0.9281800591908249,-0.935427474063113,-0.935427474063113,-0.9714614087004397,-0.8925322455405909,-0.8104419786772699,-1.1757852884790068,-1.2057844654287235,-1.2057844654287238,1.870491085719606,-0.972813710654475,-0.5299082396263776,-0.3311953855621048,-0.16510292754953995,0.06769770943222048,0.8119516925096881,-1.100162191166549,0.11684182539035746,-1.0188288632978189,-0.19229304275688364,0.43960729784884794,0.9965156960371337,-0.9212119172047936
-0.9280358653297276,-0.9181772053769329,-0.9206287810878474,-0.9288958673351302,-0.9346855510727469,-0.9346855510727469,-0.9714659911147002,-0.8909935768418594,-0.8104419786772699,-1.1589841581448035,-1.1795892799808838,-1.179589279980884,1.849823779284075,-0.9857655895494875,-0.5414094131725149,-0.3040515829003802,-0.17909438304939967,-0.38888178042717986,0.04940049130202905,-1.100162191166549,-0.06421918912829941,-0.754759401471597,-0.23769010074270322,0.3187144189881828,1.1376215078934961,-0.9320941176815426
