timestamp,funding_rate,funding_sentiment,rsi_sentiment,bb_sentiment,sentiment_score,sentiment_label,sentiment_value,symbol,source,sentiment_value_normalized
2025-03-02 22:00:00,-4.85575e-05,-0.012948666666666666,0.6442010074649511,0.7488327670206001,0.41273066567899874,Greed,70.63653328394994,BTC/USDT,Binance,0.7590756497562791
2025-03-02 23:00:00,-5.186875e-05,-0.013831666666666666,0.6411053038361177,0.6720940905549095,0.3884271516506415,Greed,69.42135758253207,BTC/USDT,Binance,0.7432916505477567
2025-03-03 00:00:00,-5.518e-05,-0.014714666666666666,0.5261160778451722,0.49700686053709475,0.30105101484801344,Greed,65.05255074240067,BTC/USDT,Binance,0.6865449236124163
2025-03-03 01:00:00,-4.7293749999999994e-05,-0.012611666666666665,0.4974629043162656,0.4225234001611857,0.27095122467656874,Greed,63.54756123382843,BTC/USDT,Binance,0.6669965133007046
2025-03-03 02:00:00,-3.94075e-05,-0.010508666666666666,0.516197118472974,0.4071891956420497,0.27281242756784047,Greed,63.64062137839203,BTC/USDT,Binance,0.6682052777998819
2025-03-03 03:00:00,-3.1521249999999996e-05,-0.008405666666666665,0.48168127979249564,0.2946135463240569,0.2295261811682991,Greed,61.476309058414955,BTC/USDT,Binance,0.6400928789873864
2025-03-03 04:00:00,-2.3635e-05,-0.0063026666666666665,0.5509896270578685,0.2787304024803263,0.2463949421947918,Greed,62.31974710973959,BTC/USDT,Binance,0.6510483527670318
2025-03-03 05:00:00,-1.5748749999999997e-05,-0.004199666666666666,0.48319262358846626,0.30437365382645853,0.23459001655781075,Greed,61.72950082789054,BTC/USDT,Binance,0.6433816039712253
2025-03-03 06:00:00,-7.862499999999995e-06,-0.0020966666666666655,0.04374808534187267,0.028162870769607107,0.020734620166777264,Neutral,51.03673100833886,BTC/USDT,Binance,0.5044924950367826
2025-03-03 07:00:00,2.3750000000001255e-08,6.333333333333668e-06,-0.21646322300023782,0.09495729949185439,-0.03644924371918169,Neutral,48.17753781404092,BTC/USDT,Binance,0.46735424164416306
2025-03-03 08:00:00,7.909999999999997e-06,0.002109333333333333,-0.1736536472834284,-0.10325015122747239,-0.0822274062199369,Neutral,45.88862968900316,BTC/USDT,Binance,0.43762345950967685
2025-03-03 09:00:00,1.351125e-05,0.0036030000000000003,-0.23066229216482198,-0.10945883585743055,-0.10059513840667575,Neutral,44.97024307966621,BTC/USDT,Binance,0.4256944738510778
2025-03-03 10:00:00,1.91125e-05,0.005096666666666667,-0.2490334960634368,-0.0579249432477279,-0.09004886512668275,Neutral,45.49755674366586,BTC/USDT,Binance,0.4325437866257671
2025-03-03 11:00:00,2.471375e-05,0.0065903333333333335,-0.21289700310024187,-0.13105826023269485,-0.10055044566654768,Neutral,44.972477716672614,BTC/USDT,Binance,0.4257234997019891
2025-03-03 12:00:00,3.0315e-05,0.008084000000000001,-0.160367776768055,-0.033857050145762124,-0.05503384807414513,Neutral,47.24830759629274,BTC/USDT,Binance,0.4552844076239808
2025-03-03 13:00:00,3.5916250000000004e-05,0.009577666666666668,-0.0866947847961849,0.30253532650035986,0.06858322917791915,Neutral,53.429161458895955,BTC/USDT,Binance,0.535567935645064
2025-03-03 14:00:00,4.15175e-05,0.011071333333333332,-0.35589959045332564,-1.5067887810161644,-0.5543779781075137,Fear,22.28110109462432,BTC/USDT,Binance,0.13098367711930559
2025-03-03 15:00:00,4.7118750000000004e-05,0.012565000000000002,-0.2551319648093849,-0.9912375577727167,-0.36888485677463045,Fear,31.555757161268478,BTC/USDT,Binance,0.25145281079636816
2025-03-03 16:00:00,5.272e-05,0.014058666666666665,-0.2673712156021865,-0.8378200840068445,-0.32593392321604264,Fear,33.703303839197865,BTC/USDT,Binance,0.27934743955264685
2025-03-03 17:00:00,4.42225e-05,0.011792666666666667,-0.21259744971550462,-0.7069512046280819,-0.2711475296364093,Fear,36.44262351817954,BTC/USDT,Binance,0.31492864776351437
2025-03-03 18:00:00,3.5725e-05,0.009526666666666668,-0.40031465230919794,-1.3688811865575392,-0.5269480849933544,Fear,23.652595750332278,BTC/USDT,Binance,0.1487981137764313
2025-03-03 19:00:00,2.7227499999999996e-05,0.007260666666666666,-0.5033234907709726,-1.3606871920731798,-0.556298938186579,Fear,22.185053090671047,BTC/USDT,Binance,0.12973610311283912
2025-03-03 20:00:00,1.873e-05,0.004994666666666666,-0.3934296680966361,-1.0381314299630005,-0.4274704627512243,Fear,28.62647686243879,BTC/USDT,Binance,0.21340419127219593
2025-03-03 21:00:00,1.0232499999999994e-05,0.0027286666666666653,-0.4935145587218247,-0.9929880619033634,-0.44485931952088975,Fear,27.757034023955512,BTC/USDT,Binance,0.2021109395568571
2025-03-03 22:00:00,1.734999999999996e-06,0.00046266666666666564,-0.33288923379093915,-0.678452952381311,-0.3032175891850084,Fear,34.839120540749576,BTC/USDT,Binance,0.2941006393552766
2025-03-03 23:00:00,-6.762500000000002e-06,-0.0018033333333333339,-0.3847640190758102,-0.6692305996275698,-0.31691971894434734,Fear,34.154014052782635,BTC/USDT,Binance,0.28520174493926237
2025-03-04 00:00:00,-1.526e-05,-0.004069333333333334,-0.461354921175969,-0.6293573144793516,-0.32884140402992945,Fear,33.55792979850353,BTC/USDT,Binance,0.2774591663255063
2025-03-04 01:00:00,-1.369e-05,-0.0036506666666666666,-0.5650160507336182,-0.9316527427108271,-0.4504609047000002,Fear,27.476954764999988,BTC/USDT,Binance,0.19847297115729207
2025-03-04 02:00:00,-1.212e-05,-0.003232,-0.5426521503357941,-0.7485649265627785,-0.3886579230695718,Fear,30.56710384652141,BTC/USDT,Binance,0.2386111261582843
2025-03-04 03:00:00,-1.0549999999999999e-05,-0.002813333333333333,-0.5895200260341511,-0.6642706772038359,-0.37726254430472944,Fear,31.136872784763526,BTC/USDT,Binance,0.2460118933557857
2025-03-04 04:00:00,-8.979999999999999e-06,-0.0023946666666666665,-0.46740810375870323,-0.6670508366544281,-0.3412955487906061,Fear,32.9352225604697,BTC/USDT,Binance,0.2693707799787428
2025-03-04 05:00:00,-7.41e-06,-0.0019760000000000003,-0.45713449413402685,-0.49250886429893315,-0.28568340752988797,Fear,35.7158296235056,BTC/USDT,Binance,0.3054882728079363
2025-03-04 06:00:00,-5.84e-06,-0.0015573333333333333,-0.48574961360123525,-0.5023878596379181,-0.29706417530507934,Fear,35.14679123474603,BTC/USDT,Binance,0.2980969947669749
2025-03-04 07:00:00,-4.27e-06,-0.0011386666666666667,-0.5271792815073933,-0.5548353786505097,-0.3250598647140376,Fear,33.74700676429812,BTC/USDT,Binance,0.2799150997966656
2025-03-04 08:00:00,-2.6999999999999996e-06,-0.0007199999999999999,-0.2941251317846354,-0.4138336570668175,-0.21267563665543587,Fear,39.366218167228205,BTC/USDT,Binance,0.35290341599890684
2025-03-04 09:00:00,-7.299999999999998e-07,-0.0001946666666666666,-0.19235048823351902,-0.4303405682522541,-0.1868851836123986,Neutral,40.65574081938007,BTC/USDT,Binance,0.36965311276883706
2025-03-04 10:00:00,1.2400000000000004e-06,0.00033066666666666677,-0.22505235266464424,-0.34499321181507525,-0.17088140267724916,Neutral,41.455929866137545,BTC/USDT,Binance,0.3800468223089071
2025-03-04 11:00:00,3.21e-06,0.0008560000000000001,-0.16513772027762713,-0.31848083973106256,-0.1447431680026069,Neutral,42.76284159986965,BTC/USDT,Binance,0.3970223870332238
2025-03-04 12:00:00,5.180000000000001e-06,0.0013813333333333338,-0.3781463852006172,-0.3337722099697803,-0.21302304521778592,Fear,39.3488477391107,BTC/USDT,Binance,0.3526777903356069
2025-03-04 13:00:00,7.150000000000001e-06,0.001906666666666667,-0.4196517565987813,-0.677565828076454,-0.32840260873590393,Fear,33.5798695632048,BTC/USDT,Binance,0.2777441434101172
2025-03-04 14:00:00,9.12e-06,0.002432,-0.34281626125746784,-0.5014079589033846,-0.2522944660482557,Fear,37.38527669758721,BTC/USDT,Binance,0.3271728335387245
2025-03-04 15:00:00,1.109e-05,0.0029573333333333335,-0.06960592390841654,-0.5359028432444357,-0.18046969681252234,Neutral,40.97651515937388,BTC/USDT,Binance,0.37381967232287433
2025-03-04 16:00:00,1.3060000000000002e-05,0.0034826666666666673,-0.06283935790524182,-0.2571382507885045,-0.09460021594145723,Neutral,45.26998920292714,BTC/USDT,Binance,0.4295878964785939
2025-03-04 17:00:00,1.656875e-05,0.004418333333333333,0.1885791030127713,0.6019424851568473,0.23892380978421893,Greed,61.94619048921095,BTC/USDT,Binance,0.6461962006083911
2025-03-04 18:00:00,2.00775e-05,0.005354,0.3923511915258797,1.1866433967976406,0.4758399764970561,Greed,73.79199882485281,BTC/USDT,Binance,0.8000622046569543
2025-03-04 19:00:00,2.3586249999999998e-05,0.0062896666666666665,0.4322029243427903,1.4612636652801405,0.5705558435535458,Greed,78.5277921776773,BTC/USDT,Binance,0.8615757441767855
2025-03-04 20:00:00,2.7095e-05,0.007225333333333334,0.2951461326021723,0.9027880390715717,0.36227038483545654,Greed,68.11351924177282,BTC/USDT,Binance,0.7263040500622197
2025-03-04 21:00:00,3.060375e-05,0.008161000000000002,0.42951683690149395,0.9660047157290688,0.42192086578916876,Greed,71.09604328945845,BTC/USDT,Binance,0.7650442562341667
2025-03-04 22:00:00,3.4112499999999996e-05,0.009096666666666666,0.3811563169164867,0.8288633680245248,0.36664457214897006,Greed,68.3322286074485,BTC/USDT,Binance,0.7291448807755835
2025-03-04 23:00:00,3.762125e-05,0.010032333333333334,0.3735846669618559,0.6844172696546178,0.3214135143182754,Greed,66.07067571591378,BTC/USDT,Binance,0.6997694176155115
2025-03-05 00:00:00,4.113e-05,0.010968,0.29171414785384997,0.49948038694491004,0.24174556043962797,Greed,62.0872780219814,BTC/USDT,Binance,0.6480287960947745
2025-03-05 01:00:00,3.939125e-05,0.010504333333333334,0.3509382307648417,0.6466658439210089,0.3034829557390885,Greed,65.17414778695442,BTC/USDT,Binance,0.6881243558317699
2025-03-05 02:00:00,3.76525e-05,0.010040666666666666,0.35129789864029703,0.5455772485962604,0.2730788108376339,Greed,63.653940541881695,BTC/USDT,Binance,0.6683782813134757
2025-03-05 03:00:00,3.591375e-05,0.009577,0.3959765824525573,0.3509335141536931,0.2279038289818751,Greed,61.39519144909376,BTC/USDT,Binance,0.6390392368845785
2025-03-05 04:00:00,3.4175000000000004e-05,0.009113333333333334,0.37798278356042486,0.3347181502624248,0.21745561348018821,Greed,60.872780674009405,BTC/USDT,Binance,0.6322536080649487
2025-03-05 05:00:00,3.243625e-05,0.008649666666666668,0.420722452696551,0.3502338340611648,0.23474675269398143,Greed,61.737337634699074,BTC/USDT,Binance,0.6434833967838358
2025-03-05 06:00:00,3.06975e-05,0.008186,0.4077484094553367,0.3994632370129454,0.24543789394048462,Greed,62.27189469702423,BTC/USDT,Binance,0.6504267945482953
2025-03-05 07:00:00,2.895875e-05,0.007722333333333334,0.2761960149691515,0.3907284228504764,0.2031662646792217,Greed,60.15831323396108,BTC/USDT,Binance,0.6229733422605227
2025-03-05 08:00:00,2.722e-05,0.007258666666666667,0.14923022053141735,0.38739263955008285,0.16389032469111672,Neutral,58.194516234555834,BTC/USDT,Binance,0.5974654504814623
2025-03-05 09:00:00,3.01025e-05,0.008027333333333333,0.043138172519261386,0.558514882362042,0.18370684979772434,Neutral,59.18534248988622,BTC/USDT,Binance,0.6103353595914536
2025-03-05 10:00:00,3.2985e-05,0.008796,0.5073680744216705,0.9446184417571677,0.43911435485365147,Greed,71.95571774268257,BTC/USDT,Binance,0.7762106257340208
