2025-05-06 10:11:53,196 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0042, liên tiếp=0.0000, drawdown=-0.0030, tổng=-0.0072
2025-05-06 10:11:53,743 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0063, liên tiếp=0.0000, drawdown=0.0000, tổng=0.0063
2025-05-06 10:11:54,246 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0006, liên tiếp=0.0001, drawdown=0.0000, tổng=0.0007
2025-05-06 10:11:54,768 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0012, liên tiếp=0.0000, drawdown=-0.0006, tổng=-0.0019
2025-05-06 10:11:55,321 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0040, liên tiếp=0.0000, drawdown=0.0000, tổng=0.0040
2025-05-06 10:11:55,853 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0042, liên tiếp=0.0000, drawdown=-0.0021, tổng=-0.0063
2025-05-06 10:11:56,423 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0027, liên tiếp=0.0000, drawdown=-0.0007, tổng=0.0020
2025-05-06 10:11:56,967 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0020, liên tiếp=0.0000, drawdown=-0.0017, tổng=-0.0037
2025-05-06 10:11:57,495 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0003, liên tiếp=0.0000, drawdown=-0.0016, tổng=-0.0013
2025-05-06 10:11:58,059 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0033, liên tiếp=0.0000, drawdown=-0.0032, tổng=-0.0065
2025-05-06 10:11:58,622 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0029, liên tiếp=0.0000, drawdown=-0.0047, tổng=-0.0075
2025-05-06 10:11:59,198 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0060, liên tiếp=0.0000, drawdown=-0.0076, tổng=-0.0136
2025-05-06 10:11:59,722 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0004, liên tiếp=0.0000, drawdown=-0.0074, tổng=-0.0071
2025-05-06 10:12:00,283 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0044, liên tiếp=0.0004, drawdown=-0.0053, tổng=-0.0005
2025-05-06 10:12:00,840 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0047, liên tiếp=0.0000, drawdown=-0.0076, tổng=-0.0122
2025-05-06 10:12:01,369 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0101, liên tiếp=0.0000, drawdown=-0.0126, tổng=-0.0226
2025-05-06 10:12:01,913 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0060, liên tiếp=0.0000, drawdown=-0.0096, tổng=-0.0036
2025-05-06 10:12:02,444 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0022, liên tiếp=0.0000, drawdown=-0.0107, tổng=-0.0128
2025-05-06 10:12:02,991 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0032, liên tiếp=0.0000, drawdown=-0.0091, tổng=-0.0059
2025-05-06 10:12:03,515 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0032, liên tiếp=0.0003, drawdown=-0.0076, tổng=-0.0041
2025-05-06 10:12:04,061 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0048, liên tiếp=0.0000, drawdown=-0.0099, tổng=-0.0147
2025-05-06 10:12:04,594 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0020, liên tiếp=0.0000, drawdown=-0.0109, tổng=-0.0129
2025-05-06 10:12:05,148 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0026, liên tiếp=0.0000, drawdown=-0.0096, tổng=-0.0070
2025-05-06 10:12:05,646 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0043, liên tiếp=0.0000, drawdown=-0.0117, tổng=-0.0160
2025-05-06 10:12:06,182 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0052, liên tiếp=0.0000, drawdown=-0.0092, tổng=-0.0040
2025-05-06 10:12:06,704 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0130, liên tiếp=0.0000, drawdown=-0.0156, tổng=-0.0286
2025-05-06 10:12:07,211 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0105, liên tiếp=0.0000, drawdown=-0.0105, tổng=-0.0000
2025-05-06 10:12:07,741 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0013, liên tiếp=0.0001, drawdown=-0.0098, tổng=-0.0084
2025-05-06 10:12:08,301 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0012, liên tiếp=0.0002, drawdown=-0.0093, tổng=-0.0078
2025-05-06 10:12:08,825 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0079, liên tiếp=0.0024, drawdown=-0.0054, tổng=0.0050
2025-05-06 10:12:09,360 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0017, liên tiếp=0.0007, drawdown=-0.0045, tổng=-0.0021
2025-05-06 10:12:09,906 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0028, liên tiếp=0.0000, drawdown=-0.0059, tổng=-0.0087
2025-05-06 10:12:10,463 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0038, liên tiếp=0.0000, drawdown=-0.0040, tổng=-0.0003
