timestamp,high,low,open,indicators_fixed,ema_14,bb_middle_20,sma_20,bb_upper_20,bb_lower_20,ema_89,supertrend_10_3.0,atr_14,obv,volume_log_log_log_log_log,volume_log_log_log_log,volume_log_log_log,volume_log_log,volume_log,volume,macd_signal,macd_line,rsi_14,supertrend_trend_10_3.0,volume_extreme_log,volume_extreme_log_log,volume_extreme_log_log_log_log,volume_extreme_log_log_log,volume_extreme,minus_di_14,bb_percent_b_20,atr_pct_14,atr_14_std,atr_pct_14_std,bb_bandwidth_20,atr_norm_14,macd_histogram,close
2021-12-31 17:00:00,0.21714472692394732,0.2032645045221246,0.22191882598709833,False,,,,,,0.20642781173980046,-1.8936099093795868,-0.26550365674679965,1.5728706261534207,0.7131700981304123,0.7118118363913118,0.7092715415175633,0.7031939892720792,0.6784436999085602,0.18246853968495946,-0.051299537882507656,-0.048278855760170804,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-2.582430062428778,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,0.014552070630186398,0.2008883017373732
2021-12-31 18:00:00,0.19484868896059646,0.17839886068334357,0.20100326574657146,False,,,,,,0.20610214869721957,-1.8936099093795868,-0.26550365674679965,1.561248252323262,0.40327593540920015,0.4007153652889036,0.3960648457162643,0.3855263869902477,0.347817261655045,-0.08038299840112034,-0.07003051217498704,-0.1363571221398447,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.8678306451101363,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.1863410555086165
2021-12-31 19:00:00,0.17865488801435925,0.14927972411645124,0.18658957135717308,False,,,,,,0.20482065386085613,-1.8936099093795868,-0.26550365674679965,1.5393334950687103,1.0741886364871043,1.07501036889418,1.0763485811921034,1.0787059380259223,1.0808053188527962,0.622429916058948,-0.15486937048881097,-0.46483048776480623,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.1325209860615504,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.14332113487358278
2021-12-31 20:00:00,0.1573509682775965,0.14901133673219774,0.143429121126221,False,,,,,,0.2037288179061851,-1.8936099093795868,-0.26550365674679965,1.5518939278856558,0.488590254103393,0.48629910981416635,0.4821178688644071,0.47255527157098215,0.4375221654637972,-0.016327867217749873,-0.26718935240655367,-0.6738415929240865,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.2062057595699696,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.15052103958718777
2021-12-31 21:00:00,0.17121488871944446,0.15348445980308964,0.15080592116930677,False,,,,,,0.20310408448774853,-1.8936099093795868,-0.26550365674679965,1.5630096031269356,0.353854518585631,0.35115925592398245,0.34627555712974717,0.3352586334603908,0.296301350588984,-0.11498278907338884,-0.36488336839249796,-0.710698198631907,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.3124741041743047,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.17030251498505947
2021-12-31 22:00:00,0.1732590249761043,0.17447772099939957,0.1704139804661501,False,,,,,,0.20247802731810205,-1.8936099093795868,-0.26550365674679965,1.5573565728890366,-0.43667877179832226,-0.4394005420120416,-0.44419444755478016,-0.4544121807093679,-0.4851131539814408,-0.4879981828050162,-0.44844874551286285,-0.7361383005570181,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.3577708177352432,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.16962323666977563
2021-12-31 23:00:00,0.17102986488201732,0.17038615532645468,0.16973506004428518,False,,,,,,0.20177858102237015,-1.8936099093795868,-0.26550365674679965,1.553074515571756,-0.7856495836205557,-0.7871118982958213,-0.7896063130860641,-0.7945647176781372,-0.8060872663117404,-0.5816147373245598,-0.5228940176806669,-0.7718425658749931,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.2852736535058895,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.16572351099744118
2022-01-01 00:00:00,0.1808614192937971,0.1740854281060825,0.1658348315052901,False,,,,,,0.20153288069072653,-1.8936099093795868,-0.26550365674679965,1.5601563189632806,-0.16434375053200068,-0.16750810899266028,-0.17314004953971013,-0.18540290552664063,-0.22470710389704335,-0.3904347533449452,-0.5614417274314142,-0.6730547007315969,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.3595323806869184,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.185297862187702
2022-01-01 01:00:00,0.19039347468815837,0.1901792776028442,0.18541081582157282,False,,,,,,0.20140907893922647,-1.8936099093795868,-0.26550365674679965,1.5659089470612721,-0.4152350273905145,-0.41800883979393044,-0.42289926023030344,-0.4333441420117926,-0.4649302488909516,-0.4811971670014516,-0.5676089580716268,-0.557045071914741,-0.04228208123233653,-0.010928399899492184,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4115627101086001,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,-1.026089281188051,0.19049912965496033
2022-01-01 02:00:00,0.18920923338817483,0.19640139179445512,0.1906426015396719,False,,,,,,0.20131730500553965,0.11910130198050206,-0.26550365674679965,1.5694498333402656,-1.0334293284045128,-1.0335261254600265,-1.0335593960603149,-1.0330247459384918,-1.025705132705663,-0.6322254225325482,-0.5502967723950457,-0.4524383142755608,-0.04228208123233653,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4406999118721442,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,1.0551934224484238,0.19180690744753298
2022-01-01 03:00:00,0.1878838947733184,0.19805107958299994,0.19192159138952392,False,,,,,,0.20122100916855562,0.12651998600210487,-0.26550365674679965,1.566122189434261,-1.116070136095293,-1.1156245945446275,-1.114685083411929,-1.111999341117984,-1.0974767037161302,-0.6467866264313016,-0.5184157450979676,-0.3676502114987434,-0.04228208123233653,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4611265239080264,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,1.0551934224484238,0.19151381555805308
2022-01-01 04:00:00,0.18702932424361854,0.1917296620592155,0.19162757073438558,False,,,,,,0.2010283835202844,0.1292838059639931,-0.26550365674679965,1.5612605327677942,-0.6242756978288214,-0.626416990889526,-0.6301450792715089,-0.6378995273317567,-0.6593920890983915,-0.5420369358548371,-0.48367348022027806,-0.324213177415938,-0.04228208123233653,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.2700925796717621,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,1.0551934224484238,0.1871152100738382
2022-01-01 05:00:00,0.217996191537911,0.19409996997448103,0.18722884353917846,False,,,,,,0.2013320081144027,0.1475675105804709,-0.26550365674679965,1.57311010470434,0.42464275980051824,0.42214527875486224,0.4176043491249926,0.4072924414146525,0.3701912350246322,-0.06486883062035263,-0.4196772890544958,-0.15397949097922634,-0.04228208123233653,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4194931893562985,,-0.17584126589112384,0.010021676934030688,0.01341320499135942,,,1.0551934224484238,0.2090913112155811
2022-01-01 06:00:00,0.20680335862918475,0.20558918658206685,0.20920822396829722,False,0.19036331932381725,,,,,0.20141749718460203,0.14968033802088535,0.6357649521383395,1.5672004698619935,-0.3822859966599338,-0.3851340491162864,-0.39016262124693263,-0.4009346265976225,-0.4338126535183151,-0.47047599941176693,-0.35201878244606405,-0.0765726734244621,0.3985536166291513,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4789799133045516,,0.6514158081987671,2.8193424069911077,2.8251983775389418,,0.651179131851722,1.0551934224484238,0.19964867449053092
2022-01-01 07:00:00,0.20383232837639678,0.2034492445049523,0.199763924136579,False,0.1929909725041404,,,,,0.20171511728693128,0.1522291966851013,0.5748317362562705,1.5721242482003273,-0.6083117159162204,-0.6105111496445846,-0.6143453797171764,-0.6223425435043116,-0.6447196655283937,-0.537794972506249,-0.2726158921449287,0.04228252941603191,0.7659979297949694,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4563285650050966,,0.5628198422090162,1.9198514059568528,1.8731777585242786,,0.5626038374368793,1.0551934224484238,0.20920934974249936
2022-01-01 08:00:00,0.20785049593452815,0.2121154731424982,0.20932583223035256,False,0.19485818584283365,,,,,0.20193732942289683,0.15939426115450164,0.468301069930886,1.5671477824619735,-0.5949535954782893,-0.5972004298265615,-0.6011212715200942,-0.6093168199659007,-0.6324198441816787,-0.5341972261304727,-0.19346665137618174,0.1157647066951784,0.601138370620151,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.4987173365798776,,0.43092016260343197,1.411689156801518,1.3065717476404288,,0.43073493320663975,1.0551934224484238,0.20613633918699548
2022-01-01 09:00:00,0.20172740491175717,0.20582089435713907,0.2062943010815391,False,0.19659252641920283,,,,,0.20217407807957521,0.15939426115450164,0.3773906924052642,1.5715059322059866,-0.7630648168290627,-0.7646321486674921,-0.7673167965339902,-0.7727038798448759,-0.7857331508744471,-0.5764187843567176,-0.11718139204050973,0.1767338290181659,0.6361791732817447,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.2964544114727268,,0.3144897997247897,1.0886166209555834,0.9194349012108008,,0.31433173633878514,1.0551934224484238,0.20700626085896248
2022-01-01 10:00:00,0.2058875571892573,0.19598315478732647,0.2071064217698988,False,0.19647120753835748,,,,,0.20213306130312655,0.15939426115450164,0.461928082489474,1.5621299768559747,0.1622093712345155,0.15914004811044413,0.15361951672517957,0.14134456817368077,0.09959469672892306,-0.23377914135738306,-0.06221353845153162,0.14823635445950137,0.002988778320077122,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.0242202835525502,,0.434992527310956,1.1707231087714534,1.1392776604595367,,0.43480634773329285,1.0551934224484238,0.19483359344907616
2022-01-01 11:00:00,0.19302729123244597,0.19821569051200877,0.19510325126679418,False,0.1957176779295069,,,,,0.20198418561136808,0.15939426115450164,0.35829899145240957,1.5575799745173038,-0.7080919308056036,-0.7099012929265284,-0.7130250940012259,-0.7194049009749252,-0.7359510402833127,-0.5633181763013755,-0.02971973691735459,0.09425192857869502,-0.22041751256166756,0.9892980315794536,-0.08100178021777762,-0.08100178021777762,-0.08100178021777762,-0.08100178021777761,False,-1.0811991699221608,,0.3075350701095381,0.8819506656373282,0.7650636523322435,,0.30737862942963073,1.0551934224484238,0.1899748604240824
